time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1776232825518698200,0.0936982421875,1.5184768228441858,0.04058056202697388,-0.6902769780915026,0.7268163283799276,-0.579696810169044,-0.4310712878062958,0.5800530699535256
1776232825538553300,0.11355322265625,1.5178046693223306,0.03279088399080739,-0.690538858056937,0.7097364485935719,-0.5825580297492629,-0.42744237235396904,0.584911923610485
1776232825558408200,0.133408203125,1.5136253785476097,0.025650866542377276,-0.6895441064859206,0.688255195817151,-0.5892293174612275,-0.42033278154268855,0.5817028349268676
1776232825578262300,0.15326220703125,1.376819999237614,-0.00595507820062363,-0.6472765349728183,0.6691232608530201,-0.6407959153760597,-0.41276900073377176,0.5727953635982388
1776232825598117400,0.173117431640625,1.366255617350115,-0.008548173239345085,-0.6435112648351873,0.6576417231347813,-0.6482952992400118,-0.406857895265279,0.5641748939100532
1776232825617972500,0.192972412109375,1.3565444990250817,-0.010273367790638204,-0.6401522753748049,0.6528187966854145,-0.6533251346472708,-0.40406160354478154,0.5594800650420053
1776232825637826600,0.21282666015625,1.3491195096069906,-0.014736883924234665,-0.6377173975978022,0.6450101858678582,-0.6570255806913426,-0.4017670764683932,0.5607160377351729
1776232825657681200,0.23268115234375,1.3454769204868666,-0.022564561383153145,-0.6367103745123384,0.6330528707706765,-0.6588897826439871,-0.3999437251633668,0.5692871421515864
1776232825677535200,0.25253515625,1.3446796655666378,-0.03263954111743552,-0.6368149087405784,0.6219411811686859,-0.658076614775391,-0.4004203804322635,0.5858957682434008
1776232825697390300,0.272390380859375,1.3451554000956327,-0.044724299066421114,-0.6374170760410758,0.6125947485458523,-0.6550059911595837,-0.40331907525768834,0.6098619460588719
1776232825717245400,0.292245361328125,1.3464008875967834,-0.05706456458621596,-0.6383131266704893,0.6082776204601019,-0.6495314058381736,-0.4091564258793681,0.6390962315398174
1776232825737099500,0.312099609375,1.3505970382090982,-0.07017147241019828,-0.639933091352382,0.6023174923779575,-0.6428643992373376,-0.4150747318732786,0.6706069274630483
1776232825756954400,0.331954345703125,1.3265534068990517,-0.09122702774568468,-0.6319205161633278,0.5892130212835366,-0.6466744971734768,-0.417332224102516,0.7015860750412847
1776232825776808200,0.35180810546875,1.3367538216592758,-0.10527283009886107,-0.6343978851707515,0.5717847027628902,-0.6411252027907056,-0.41882636147692415,0.7293582003748855
1776232825796663300,0.371663330078125,1.3406631807086045,-0.11688700088838828,-0.6348084124666065,0.5589586326336409,-0.6378300427539626,-0.4201530324466861,0.751234404620081
1776232825816518400,0.391518310546875,1.324558193193719,-0.12634093967150925,-0.6295787232861395,0.5600672960844214,-0.6390129461001066,-0.4234749750667317,0.7679869797587962
1776232825836372500,0.41137255859375,1.3041666279437556,-0.13683400642283383,-0.6233662894665322,0.567890970761768,-0.6387399264706287,-0.42976993047255374,0.7903660397236734
1776232825856227300,0.431227294921875,1.2798116273435298,-0.15137102124792876,-0.6158220602859968,0.5750491965610941,-0.6379444002719596,-0.4368947626002012,0.8201255200431782
1776232825876082400,0.45108251953125,1.2629793429837004,-0.16399059128221938,-0.6110822450420929,0.5869597352257329,-0.6328731498169109,-0.44627041118356403,0.8525886229737271
1776232825895936300,0.470936279296875,1.2448723275903277,-0.17589080581012403,-0.6064309653759726,0.6033666868970272,-0.6267124419123884,-0.45665668402680337,0.8856515147787755
1776232825915791400,0.490791259765625,1.2247376422189138,-0.18754416987036257,-0.6015039988950139,0.621670372715693,-0.6205562615389894,-0.4668296740188089,0.9179586122471421
1776232825935645400,0.5106455078125,1.20296089154607,-0.1974722886386542,-0.5965921619965528,0.6428248322186334,-0.6147967014077044,-0.4765579844739534,0.9465983836633106
1776232825955500300,0.530500244140625,1.1851933740129181,-0.20512907562601157,-0.5928231370382818,0.6605903446204043,-0.6100107110009089,-0.4841175065441542,0.9688833975402236
1776232825975355400,0.55035546875,1.1757460718387105,-0.20993409362999652,-0.590950964699082,0.6707068969057384,-0.6066113337463175,-0.4885973234005339,0.9830112202687502
1776232825995209200,0.570209228515625,1.168818990177483,-0.2125746824967431,-0.5894822201569938,0.6768266607226525,-0.6052743074015638,-0.4908826670950068,0.9900714790781024
1776232826015064300,0.590064208984375,1.1593197899299021,-0.21474126186831802,-0.5871836887381006,0.6822622210009434,-0.6057493143036539,-0.492106975661965,0.9937416419891743
1776232826034918400,0.60991845703125,1.1476072110601674,-0.21597941089005296,-0.58479005811036,0.692917557705845,-0.605538918405991,-0.4946676637788088,0.9975068963224034
1776232826054773200,0.629773193359375,1.13803927462722,-0.21670142825571465,-0.5836240804955166,0.7085259165551001,-0.6024425900449599,-0.4994861034482854,1.0049302548327361
1776232826074628400,0.64962841796875,1.13121565183204,-0.21650579426292074,-0.5836998601199237,0.7274386987984875,-0.5971574059499,-0.5057892855991647,1.0141548821869
1776232826094482400,0.669482421875,1.1290388741928319,-0.21355908442181273,-0.5849849024388427,0.7449775389615656,-0.5921879916883789,-0.5113694445986315,1.0183076045987878
1776232826114337500,0.689337646484375,1.1349092477490297,-0.20819400696494447,-0.5873899291749509,0.7519255639620321,-0.5899789769955079,-0.5133743107860698,1.0136395675173453
1776232826134191400,0.70919140625,1.14793912036439,-0.20229072010150695,-0.5905598089357706,0.7467148385027816,-0.5903703820440629,-0.511644817777526,1.0031460412354904
1776232826154046200,0.729046142578125,1.1672949400906092,-0.1944637853115521,-0.5953132284170629,0.7386218743951423,-0.5904050080086365,-0.5091246607293693,0.9895920597053802
1776232826173901300,0.7489013671875,1.1881198777613924,-0.18133069423956294,-0.6015020111591299,0.7412365753664637,-0.5884187635792959,-0.5089969615585686,0.9714812498016994
1776232826193755400,0.76875537109375,1.2108092060602003,-0.16539232040344257,-0.6084620107909624,0.7475462401304539,-0.5856590021910522,-0.5093358422518258,0.9502312962784992
1776232826213609000,0.78860888671875,1.2369928521954616,-0.1492644471084762,-0.6156783094904943,0.7459260067311418,-0.5848970907311708,-0.5065133397495424,0.9244792261987199
1776232826233463000,0.808463134765625,1.264518429477844,-0.13054117532814075,-0.6229556512216944,0.7410414748122263,-0.5866003608022182,-0.5007847425153777,0.8900200576317779
1776232826253318100,0.828318115234375,1.2916954426901244,-0.10994896830979932,-0.630420652741293,0.7410987120211351,-0.5872523661944088,-0.4955964127195982,0.8541365325807854
1776232826273172700,0.8481728515625,1.3152201006178217,-0.0876572403524328,-0.6374025637004592,0.754407221545198,-0.5845530720326991,-0.4942993280303409,0.8221573779718052
1776232826293026800,0.86802685546875,1.3384265857103927,-0.06430003094413618,-0.6445631140020319,0.780327181370168,-0.5767789619450779,-0.49772470933277413,0.7977744891289016
1776232826312882000,0.8878818359375,1.365169358171092,-0.04167249791640136,-0.65255153597214,0.8109374435821494,-0.56440916815314,-0.5038672535978073,0.7819147914756002
1776232826332737000,0.907737060546875,1.388479122063248,-0.018519299812581623,-0.6592046965267345,0.849389527145342,-0.5500974870750197,-0.5123465921223553,0.7696130627366595
1776232826352591000,0.927591064453125,1.4065860586195869,0.005845259609941861,-0.6640424024454948,0.9026359014891262,-0.5316967093143835,-0.5256539147934827,0.7641134241107351
1776232826372446000,0.947446044921875,1.4150948143182773,0.03000628074640168,-0.66590035458107,0.9747401696442889,-0.508066676105499,-0.5454766126748176,0.7697778769521422
1776232826392299800,0.9672998046875,1.4150950985222557,0.052155064060667757,-0.6652108662943744,1.0595696741012937,-0.4799009100306064,-0.5696221691353729,0.7863495426135928
1776232826412155000,0.98715478515625,1.3876705149002053,0.06669743395961499,-0.6578873534201383,1.1545908353382472,-0.45438428551237126,-0.5968841529029282,0.8106751723889362
1776232826432010000,1.007010009765625,1.3461867550688942,0.08098105023212324,-0.6468641279830605,1.2608124055965624,-0.429299826748028,-0.6250684389655021,0.8317902729708351
1776232826451864000,1.026864013671875,1.3032015667255192,0.09372049105896986,-0.6356117667236832,1.3643173564692557,-0.4044998588672,-0.650841071931652,0.850400451841386
1776232826471719000,1.046718994140625,1.2540540280837629,0.1018245221594538,-0.6239131054887579,1.4646473261742883,-0.3806207830530812,-0.6749015602287158,0.8704930843364773
1776232826491572700,1.06657275390625,1.2055629631667244,0.10744570854635004,-0.6132107362033284,1.5586439483765206,-0.3574882277810472,-0.6961538806859238,0.8898175772271927
1776232826511427800,1.086427734375,1.1689746424686722,0.1107880662593816,-0.6071129712803969,1.6413102319675739,-0.33158838969356025,-0.7135747540440597,0.9156666134388254
1776232826531283000,1.106282958984375,1.1274552894228496,0.10857115384488211,-0.6029319046221596,1.7226994300527245,-0.30412012670428085,-0.729517814951013,0.9504235180523058
1776232826551137000,1.126136962890625,1.052085292751729,0.10139014443548727,-0.5940497166272161,1.8314149303324812,-0.27565981764409847,-0.7488902446589282,0.9860600737564071
1776232826570991900,1.145991943359375,0.9177107790872406,0.0896417440243879,-0.575576802207611,1.99615729590312,-0.2441233549530559,-0.7752932457055863,1.0135494659427027
1776232826590847000,1.165846923828125,0.7282798934176368,0.07373576793043751,-0.5450332077470553,2.2066824190858467,-0.21395101751818107,-0.8072959451245154,1.013058376626718
1776232826610700800,1.18570068359375,0.5054830617662819,0.05358057939339136,-0.5023057519773784,2.4493124132370627,-0.17970113142742192,-0.8441123157854348,0.9768666709020277
1776232826630556000,1.205555908203125,0.2832289797223168,0.02404442136761493,-0.45727419072649217,2.687192522427558,-0.13861538348779964,-0.8781275016357575,0.9213590616265407
1776232826650410000,1.225409912109375,0.0897867257491418,-0.014160245674031909,-0.41936597475360526,2.8794601796841257,-0.1000040146255005,-0.9021811961619803,0.8625754323874625
1776232826670264800,1.245264892578125,-0.07531600465433147,-0.056603791994663845,-0.3956948246242058,3.0304095150862462,-0.06590457964958382,-0.9142637493336964,0.8197859245195418
1776232826690120000,1.265119873046875,-0.2041116152467804,-0.09760164711899479,-0.3816657064420673,3.1229735168468906,-0.04772549213553277,-0.9178929190051366,0.7894594030754277
1776232826709974000,1.28497412109375,-0.2866918813287878,-0.13487002787751723,-0.36541015153294043,3.1298254459003445,-0.05826449344360654,-0.9191793546823729,0.7580011099483064
1776232826729829000,1.3048291015625,-0.3437858281784717,-0.16902199737345677,-0.3500539496902037,3.088075338774962,-0.08610904624930511,-0.9173216885595226,0.736005606682819
1776232826749683000,1.324682861328125,-0.3897248588330555,-0.19994803768878036,-0.33622568778404804,3.031439991639221,-0.11884931775832268,-0.9126050778824604,0.7224304057702896
1776232826769538000,1.3445380859375,-0.4177068521000027,-0.22135110218857199,-0.31828381401899075,2.9790826812152247,-0.1454044110723377,-0.9102508872125339,0.6994632971604376
1776232826789393000,1.364392822265625,-0.4286419984771799,-0.23147940619206206,-0.2935390373016112,2.9435765127165463,-0.15965353935127283,-0.9136535739799374,0.6564379722326679
1776232826809247000,1.3842470703125,-0.43443876761189754,-0.23230297827223972,-0.27142086555121037,2.9525196617386094,-0.15214308227220033,-0.9215305453053373,0.6076403915901809
1776232826829102000,1.40410205078125,-0.4260510341800094,-0.21845656189489843,-0.25818989474197374,3.025922302442365,-0.1126801625388949,-0.9343008143817183,0.5605894258101917
1776232826848957200,1.423957275390625,-0.42501932198844306,-0.21094844678027413,-0.2433521948533001,3.0847016762553054,-0.0806418747310621,-0.9432800591889435,0.5156737558012955
1776232826868811000,1.44381103515625,-0.4318056796445925,-0.2132042414142033,-0.2102734103928962,3.102023173216824,-0.06587695339008524,-0.9518347491799997,0.4427009189807221
1776232826888665900,1.463665771484375,-0.4489000449202763,-0.21636806084612248,-0.15303881175802977,-3.0933181197000366,-0.010468400333687334,-0.9641858549785124,0.3043213418328621
1776232826908520000,1.48352001953125,-0.4869945989245942,-0.23436893741383683,-0.08217368590215096,-2.9679023216809366,0.06877848490746337,-0.9662236387284429,0.12689753212612492
