time,seconds_elapsed,z,y,x
1776228701482623000,0.073623046875,-1.0161895751953125,-0.289794921875,0.17388916015625
1776228701502473700,0.0934736328125,-0.9939117431640625,-0.347625732421875,0.031494140625
1776228701522325800,0.11332568359375,-0.9306488037109375,-0.351165771484375,-0.1321868896484375
1776228701542176800,0.1331767578125,-0.943450927734375,-0.328582763671875,-0.19744873046875
1776228701562027800,0.15302783203125,-1.1247100830078125,-0.38018798828125,-0.069915771484375
1776228701581878800,0.172878662109375,-0.893890380859375,-0.3586273193359375,0.0235137939453125
1776228701601729500,0.1927294921875,-0.6482391357421875,-0.366302490234375,0.130157470703125
1776228701621580800,0.212580810546875,-0.723419189453125,-0.353424072265625,-0.0670166015625
1776228701641431800,0.232431884765625,-0.92828369140625,-0.398712158203125,-0.012176513671875
1776228701661282800,0.25228271484375,-1.01397705078125,-0.315643310546875,-0.0327606201171875
1776228701681133800,0.2721337890625,-0.901336669921875,-0.21966552734375,-0.0777130126953125
1776228701700984800,0.29198486328125,-0.766510009765625,-0.3713836669921875,-0.1858062744140625
1776228701720835600,0.311835693359375,-0.43817138671875,-0.1146240234375,-0.17901611328125
1776228701740688000,0.33168798828125,-0.2004547119140625,-0.1412353515625,0.015167236328125
1776228701760538400,0.351538330078125,-0.517852783203125,-0.261322021484375,-0.293243408203125
1776228701780389600,0.3713896484375,-0.661956787109375,-0.2244720458984375,-0.3445587158203125
1776228701800240600,0.39124072265625,-0.75830078125,-0.2401123046875,-0.196014404296875
1776228701820091400,0.41109130859375,-0.7274169921875,-0.169525146484375,-0.027008056640625
1776228701839942400,0.4309423828125,-0.5341949462890625,-0.0516815185546875,-0.0655975341796875
1776228701859793400,0.45079345703125,-0.3530120849609375,-0.02349853515625,-0.121673583984375
1776228701879644400,0.47064453125,-0.4068756103515625,0.02886962890625,-0.2653656005859375
1776228701899495400,0.490495361328125,-0.8715667724609375,0.232421875,-0.14654541015625
1776228701919346700,0.5103466796875,-0.7493438720703125,0.2806243896484375,0.0490570068359375
1776228701939198500,0.530198486328125,-0.59954833984375,0.251312255859375,0.0085296630859375
1776228701959049500,0.550049560546875,-0.5272216796875,0.185943603515625,-0.011962890625
1776228701978900500,0.569900390625,-0.6051025390625,0.0159454345703125,0.0411529541015625
