time,seconds_elapsed,z,y,x
1776228701477660700,0.06866064453125,-0.025922495871782303,0.02089734748005867,0.4178991913795471
1776228701497512000,0.088511962890625,0.5466717481613159,0.5634616613388062,0.6438143253326416
1776228701517363000,0.108363037109375,0.4771323800086975,0.8622355461120605,0.47447749972343445
1776228701537213700,0.128213623046875,-0.16141605377197266,0.24840261042118073,0.07098951935768127
1776228701557064700,0.148064697265625,-0.4245142340660095,0.3791016638278961,0.3467305898666382
1776228701576915700,0.167915771484375,-0.10679760575294495,0.6867109537124634,0.7548644542694092
1776228701596766700,0.1877666015625,0.28450658917427063,0.37118008732795715,0.1977136731147766
1776228701616617700,0.20761767578125,0.19190409779548645,-0.0033792289905250072,-0.44270530343055725
1776228701636468700,0.22746875,0.19207091629505157,-0.06881891936063766,-0.6969450116157532
1776228701656319700,0.24731982421875,0.3086431622505188,0.1460464596748352,-0.5388907790184021
1776228701676171800,0.267171875,0.4223020672798157,0.538628876209259,-0.30671828985214233
1776228701696022800,0.287022705078125,0.2701515257358551,0.8780739903450012,-0.01573692448437214
1776228701715873800,0.306873779296875,0.12849998474121094,0.7750572562217712,-0.0983901247382164
1776228701735724800,0.326724853515625,0.2183758020401001,0.22170421481132507,-0.8923519849777222
1776228701755575300,0.3465751953125,-0.11281516402959824,0.32921284437179565,-1.2510578632354736
1776228701775426300,0.36642626953125,-0.7746106386184692,0.6018889546394348,-1.0678017139434814
1776228701795277300,0.38627734375,-1.2181872129440308,0.7657882571220398,-0.6886333227157593
1776228701815128600,0.406128662109375,-1.4344978332519531,0.5812867283821106,-0.35814324021339417
1776228701834979600,0.4259794921875,-1.667061686515808,0.37835726141929626,-0.3382527232170105
1776228701854830600,0.44583056640625,-1.8047964572906494,-0.10453904420137405,-0.7645840644836426
1776228701874681600,0.465681640625,-1.9492058753967285,-0.4955548346042633,-1.1630100011825562
1776228701894533400,0.485533447265625,-1.8618015050888062,-0.03641388565301895,-1.3379038572311401
1776228701914384400,0.50538427734375,-1.3583229780197144,0.4865807592868805,-1.550139307975769
1776228701934235600,0.525235595703125,-0.692287027835846,0.4619767963886261,-1.7593472003936768
1776228701954086700,0.545086669921875,-0.18477895855903625,0.14412790536880493,-1.931586503982544
1776228701973937400,0.5649375,-0.39696961641311646,-2.0138936042785645,-2.012946128845215
1776228701993788400,0.584788330078125,-0.9915953278541565,-3.2230639457702637,-1.6191260814666748
1776228702013639400,0.604639404296875,-1.6637401580810547,-1.7303972244262695,-1.4429951906204224
1776228702033490400,0.624490478515625,-1.5004639625549316,-0.8748020529747009,-2.493574619293213
1776228702053341400,0.644341552734375,-0.9183058142662048,-1.3292268514633179,-3.434861660003662
1776228702073192400,0.6641923828125,-0.5849719643592834,-1.5470576286315918,-2.709172010421753
1776228702093044500,0.68404443359375,-0.7205759286880493,-0.5009565353393555,-0.9879977703094482
1776228702112895500,0.7038955078125,-0.6555677056312561,-0.1922854781150818,0.8002170920372009
1776228702132746500,0.72374658203125,-0.13584403693675995,-0.4355866014957428,1.7911990880966187
1776228702152597500,0.743597412109375,0.39218270778656006,0.17489579319953918,1.832956075668335
1776228702172448500,0.763448486328125,0.4183803200721741,0.2914837896823883,2.1686387062072754
1776228702192299300,0.78329931640625,-0.08009859174489975,1.1159560680389404,2.8860995769500732
1776228702212150300,0.803150390625,-1.2611163854599,1.2300618886947632,2.465543746948242
1776228702232001500,0.82300146484375,-2.1931443214416504,0.05093235895037651,1.5062693357467651
1776228702251852500,0.8428525390625,-2.295030355453491,-1.7829562425613403,0.24822953343391418
1776228702271703600,0.86270361328125,-2.4695725440979004,-2.838090181350708,-0.2055819034576416
1776228702291555300,0.882555419921875,-2.4894673824310303,-2.855773448944092,-0.3324616253376007
1776228702311406300,0.90240625,-2.477466583251953,-2.8739211559295654,-0.5065794587135315
1776228702331257300,0.92225732421875,-2.462571859359741,-2.8921711444854736,-0.6778667569160461
1776228702351108600,0.942108642578125,-2.4396474361419678,-2.8890368938446045,-0.8443599343299866
1776228702370959600,0.961959716796875,-2.410775899887085,-2.883302688598633,-1.0100458860397339
1776228702390810400,0.981810302734375,-2.3759472370147705,-2.877361297607422,-1.1744533777236938
1776228702410661400,1.001661376953125,-2.3367092609405518,-2.868227481842041,-1.3289085626602173
1776228702430512400,1.021512451171875,-2.295438766479492,-2.8527255058288574,-1.4781670570373535
1776228702450363400,1.04136328125,-2.2455830574035645,-2.843374252319336,-1.6255320310592651
1776228702470215700,1.061215576171875,-2.192127227783203,-2.8372020721435547,-1.771435260772705
1776228702490066400,1.08106640625,-2.131883382797241,-2.838494300842285,-1.9146414995193481
1776228702509917400,1.10091748046875,-2.0665719509124756,-2.842453718185425,-2.051262378692627
1776228702529768400,1.1207685546875,-2.000887632369995,-2.8537628650665283,-2.1862363815307617
1776228702549619500,1.140619384765625,-1.926326036453247,-2.8671562671661377,-2.317221164703369
1776228702569470500,1.160470458984375,-1.8476436138153076,-2.8860082626342773,-2.444239377975464
1776228702589321500,1.180321533203125,-1.7656227350234985,-2.906696081161499,-2.5637335777282715
1776228702609172200,1.200172119140625,-1.6745659112930298,-2.9253602027893066,-2.6810600757598877
1776228702629024500,1.2200244140625,-1.5855209827423096,-2.9408748149871826,-2.7886366844177246
1776228702648875500,1.23987548828125,-1.4858765602111816,-2.9576027393341064,-2.890679359436035
1776228702668726500,1.2597265625,-1.3834515810012817,-2.9794864654541016,-2.987553119659424
1776228702688577500,1.27957763671875,-1.2780832052230835,-3.002157688140869,-3.077535390853882
1776228702708428300,1.29942822265625,-1.1690146923065186,-3.058013677597046,-3.1630072593688965
1776228702728279300,1.319279296875,-0.22164207696914673,-34.650543212890625,-1.148522973060608
1776228702748130600,1.339130615234375,0.6970252394676208,-34.94478225708008,-7.554328441619873
1776228702767981000,1.35898095703125,4.6587018966674805,-3.714618682861328,-0.6251672506332397
1776228702787833000,1.3788330078125,4.565737724304199,6.443291664123535,-0.047783173620700836
1776228702807683800,1.398683837890625,3.008725643157959,5.424737930297852,0.21740122139453888
1776228702827534800,1.418534912109375,1.5983850955963135,1.9452961683273315,1.2499067783355713
1776228702847385900,1.4383857421875,1.4774441719055176,0.4258667528629303,1.34872305393219
1776228702867237000,1.458237060546875,1.353811264038086,-0.7662070393562317,1.0200836658477783
1776228702887088000,1.478088134765625,1.3553348779678345,-2.3341469764709473,0.8510373830795288
1776228702906939100,1.497939208984375,1.229013204574585,-2.4787380695343018,0.2004256248474121
1776228702926790000,1.517789794921875,1.0362763404846191,-0.9054315090179443,-0.32800668478012085
1776228702946641000,1.537640869140625,1.370139479637146,0.46378853917121887,-0.04078352078795433
1776228702966493000,1.557492919921875,1.951431393623352,1.1370469331741333,0.44144174456596375
1776228702986344200,1.57734423828125,1.8818196058273315,1.276999831199646,0.6819838285446167
1776228703006195000,1.59719482421875,1.8378872871398926,1.1018067598342896,0.6689196825027466
1776228703026046000,1.6170458984375,1.8004661798477173,0.7841755151748657,0.32024747133255005
1776228703045897000,1.63689697265625,1.8652069568634033,0.36971816420555115,0.09516569972038269
1776228703065748000,1.656748046875,1.980574369430542,0.14040786027908325,0.07438905537128448
1776228703085599000,1.676598876953125,2.121856927871704,0.0968751460313797,0.16051214933395386
1776228703105450000,1.696449951171875,2.284255266189575,0.2999354302883148,0.31196701526641846
1776228703125302000,1.716302001953125,2.452533721923828,0.5618714094161987,0.391326367855072
1776228703145153000,1.736153076171875,2.666788339614868,0.7298027276992798,0.618793785572052
1776228703165004000,1.756004150390625,2.327702522277832,0.20173443853855133,0.7810240387916565
1776228703184855000,1.77585498046875,1.5823346376419067,0.16981127858161926,0.4612908363342285
1776228703204706000,1.7957060546875,0.6595520377159119,0.27114540338516235,-0.030414164066314697
1776228703224556800,1.815556884765625,-0.049609579145908356,-0.010975290089845657,0.02214132808148861
1776228703244407800,1.83540771484375,-0.010514572262763977,-0.07524312287569046,-0.024897480383515358
1776228703264260000,1.855260009765625,0.007754044607281685,0.061233870685100555,0.006575619801878929
1776228703284111000,1.875111083984375,-0.000013288867194205523,-0.015690878033638,0.00020032325119245797
1776228703303962000,1.894962158203125,0.008223614655435085,0.019020594656467438,0.007447061128914356
1776228703323812900,1.914812744140625,0.0014864037511870265,-0.000733179273083806,0.0018390313489362597
1776228703343663900,1.934663818359375,0.006011658348143101,0.019496290013194084,0.004173567518591881
