time,seconds_elapsed,z,y,x
1776228505947142100,0.07414208984375,-0.921661376953125,-0.279296875,0.035400390625
1776228505966994200,0.093994140625,-0.8576507568359375,-0.2987518310546875,-0.0143585205078125
1776228505986846200,0.11384619140625,-0.863189697265625,-0.29443359375,0.007293701171875
1776228506006697200,0.133697265625,-0.9101715087890625,-0.2711944580078125,0.109771728515625
1776228506026549000,0.153549072265625,-0.9139556884765625,-0.2716217041015625,0.1373748779296875
1776228506046401300,0.1734013671875,-0.9349822998046875,-0.2793731689453125,0.106109619140625
1776228506066252300,0.193252197265625,-0.94512939453125,-0.2659912109375,0.0755157470703125
1776228506086104000,0.21310400390625,-0.9452667236328125,-0.2738189697265625,0.0544891357421875
1776228506105955000,0.232955078125,-0.93023681640625,-0.28790283203125,0.0535736083984375
1776228506125807400,0.252807373046875,-0.915313720703125,-0.2969818115234375,0.0842132568359375
1776228506145659100,0.2726591796875,-0.907623291015625,-0.29156494140625,0.12847900390625
1776228506165510100,0.29251025390625,-0.89404296875,-0.3033905029296875,0.1281890869140625
1776228506185362200,0.312362060546875,-0.84967041015625,-0.3159637451171875,0.0948028564453125
1776228506205214200,0.332214111328125,-0.8172149658203125,-0.3373870849609375,0.0438690185546875
1776228506225065200,0.352065185546875,-0.810302734375,-0.3450469970703125,0.038970947265625
1776228506244917200,0.371917236328125,-0.8310699462890625,-0.331695556640625,0.0763092041015625
1776228506264769300,0.391769287109375,-0.8073883056640625,-0.3191986083984375,0.107635498046875
1776228506284620300,0.411620361328125,-0.778656005859375,-0.31988525390625,0.13690185546875
1776228506304472300,0.431472412109375,-0.7549896240234375,-0.3262786865234375,0.123779296875
1776228506324323000,0.451322998046875,-0.733917236328125,-0.3199005126953125,0.09210205078125
1776228506344175000,0.471175048828125,-0.7190399169921875,-0.306854248046875,0.0978240966796875
1776228506364027100,0.491027099609375,-0.684417724609375,-0.2772064208984375,0.11798095703125
1776228506383878100,0.510878173828125,-0.6618804931640625,-0.233245849609375,0.132659912109375
1776228506403730200,0.530730224609375,-0.6398162841796875,-0.204681396484375,0.1406097412109375
1776228506423582200,0.550582275390625,-0.635986328125,-0.200531005859375,0.131561279296875
1776228506443433200,0.57043310546875,-0.610107421875,-0.1963348388671875,0.1065826416015625
1776228506463285200,0.59028515625,-0.5841827392578125,-0.1974639892578125,0.0888671875
1776228506483137000,0.610136962890625,-0.5244903564453125,-0.192474365234375,0.0930633544921875
1776228506502988000,0.629988037109375,-0.5001220703125,-0.1843109130859375,0.08203125
1776228506522840300,0.64984033203125,-0.4223480224609375,-0.1916046142578125,0.062957763671875
1776228506542691300,0.66969140625,-0.439056396484375,-0.20318603515625,0.067352294921875
1776228506562543000,0.689543212890625,-0.5047760009765625,-0.232696533203125,0.1090087890625
1776228506582395100,0.70939501953125,-0.58502197265625,-0.2515411376953125,0.1067352294921875
1776228506602246100,0.72924609375,-0.60601806640625,-0.2548980712890625,-0.00714111328125
1776228506622098000,0.749097900390625,-0.6689300537109375,-0.33966064453125,-0.2800750732421875
1776228506641950200,0.7689501953125,-0.58636474609375,-0.2591552734375,-0.244598388671875
1776228506661801200,0.78880126953125,-0.6997528076171875,-0.2919464111328125,-0.26861572265625
1776228506681653000,0.808653076171875,-0.775054931640625,-0.3356170654296875,-0.371307373046875
1776228506701504000,0.82850390625,-0.6357269287109375,-0.5234527587890625,-0.5204315185546875
1776228506721356000,0.84835595703125,-0.560394287109375,-0.6013946533203125,-0.520294189453125
1776228506741208000,0.8682080078125,-0.669525146484375,-0.8284149169921875,-0.2234954833984375
1776228506761059000,0.88805908203125,-0.9809417724609375,-1.0806121826171875,0.09039306640625
1776228506780910800,0.907910888671875,-0.82562255859375,-1.605438232421875,-0.027587890625
1776228506800763100,0.92776318359375,-1.0390777587890625,-2.616119384765625,-0.6445465087890625
1776228506820614100,0.9476142578125,-1.42364501953125,-1.6904144287109375,0.104827880859375
1776228506840466000,0.9674658203125,-1.7750396728515625,-1.2409820556640625,1.2510833740234375
1776228506860317000,0.98731689453125,-0.9878082275390625,-0.6767730712890625,2.4358978271484375
1776228506880169200,1.007169189453125,-0.5115966796875,-0.638458251953125,2.702606201171875
1776228506900021000,1.02702099609375,0.4380035400390625,-0.9195556640625,1.7905731201171875
1776228506919872000,1.0468720703125,-0.15130615234375,-0.835968017578125,2.042236328125
1776228506939724000,1.06672412109375,-0.4029083251953125,-0.789825439453125,2.26239013671875
1776228506959575000,1.086574951171875,0.1192626953125,-0.5542449951171875,2.32257080078125
1776228506979427000,1.106427001953125,0.5247650146484375,-0.2261199951171875,1.347747802734375
1776228506999279000,1.126279052734375,0.132080078125,-0.1994476318359375,0.10400390625
1776228507019130000,1.146130126953125,-1.0847015380859375,-0.263153076171875,-0.4803466796875
1776228507038982100,1.165982177734375,-1.576812744140625,-0.211212158203125,0.1944732666015625
1776228507058834200,1.185834228515625,-1.591278076171875,-0.689788818359375,0.039306640625
1776228507078685000,1.205684814453125,-1.444427490234375,-0.951904296875,-0.9474639892578125
1776228507098537000,1.225536865234375,-1.3079071044921875,-1.057098388671875,-0.2464752197265625
1776228507118388000,1.245387939453125,-0.7110137939453125,-0.8742218017578125,0.9738616943359375
1776228507138240000,1.265239990234375,-0.0973663330078125,-0.631622314453125,0.960296630859375
1776228507158092000,1.285092041015625,0.1526641845703125,-0.6222686767578125,0.1781158447265625
1776228507177943000,1.304943115234375,0.112274169921875,-0.628875732421875,-0.163970947265625
1776228507197795000,1.324795166015625,-0.0931549072265625,-0.7580718994140625,-0.1283416748046875
1776228507217646000,1.34464599609375,-0.3253631591796875,-0.7015380859375,0.1594696044921875
