time,seconds_elapsed,z,y,x
1776223424399319600,0.103319580078125,-9.055521251574158,-3.489935288646817,1.4100608591914177
1776223424419170600,0.123170654296875,-9.010760903349519,-3.6317616341337557,1.3367425250023603
1776223424439020500,0.1430205078125,-8.953565436443686,-3.7827918612956997,1.3017451536402105
1776223424458871600,0.16287158203125,-8.878142823451757,-3.9359535475283858,1.3628044563673436
1776223424478721500,0.182721435546875,-8.790194490885733,-4.07579368763417,1.5135292708419263
1776223424498572500,0.202572509765625,-8.69997178364694,-4.179960749073326,1.7345894581720231
1776223424518422500,0.222422607421875,-8.60750568139553,-4.248831163942814,2.0071542072899637
1776223424538273500,0.2422734375,-8.515006261396408,-4.313448889803886,2.249267850173265
1776223424558123500,0.26212353515625,-8.404022505679727,-4.403341926696896,2.4805983793660995
1776223424577974500,0.281974609375,-8.279234681016206,-4.514477365843952,2.691495922991633
1776223424597824500,0.301824462890625,-8.18771199709475,-4.619521502378583,2.791376393152773
1776223424617674500,0.321674560546875,-8.15451407637,-4.665203349362313,2.812501891028881
1776223424637525500,0.341525390625,-8.163749522227048,-4.621417399127781,2.857634871958196
1776223424657375500,0.36137548828125,-8.221940429911017,-4.511935864667594,2.8657483280479905
1776223424677226500,0.3812265625,-8.300636365485191,-4.357615656049549,2.877674620424211
1776223424697076500,0.401076416015625,-8.369777121728658,-4.1751019108653065,2.9471579064950344
1776223424716927500,0.420927490234375,-8.417782735484838,-3.993921460111439,3.059396630708873
1776223424736777500,0.440777587890625,-8.449674249786138,-3.8652445190548894,3.135805916650593
1776223424756628500,0.46062841796875,-8.455390873867273,-3.7977933233335612,3.202110572685301
1776223424776478500,0.480478515625,-8.457024028027057,-3.7226647248521445,3.284950183935463
1776223424796329500,0.50032958984375,-8.490580260670185,-3.6038507139012217,3.3305691948160527
1776223424816179500,0.520179443359375,-8.56597247852385,-3.4586668746799227,3.291218596680462
1776223424836030500,0.540030517578125,-8.677010010254383,-3.314969182363152,3.144974727012217
1776223424855880400,0.55988037109375,-8.797885045388341,-3.2007685104265806,2.9193635983794928
1776223424875730400,0.57973046875,-8.899297255161404,-3.114370037651062,2.6969597413554784
1776223424895581400,0.59958154296875,-8.96605257757306,-3.0502593845292925,2.5448385040864347
1776223424915431400,0.619431396484375,-9.002186551749706,-3.006785276722908,2.467846157559752
1776223424935282400,0.639282470703125,-9.01292012721002,-2.9874969311460853,2.4520439005330203
1776223424955132400,0.65913232421875,-9.019023704782128,-3.0100390178218484,2.4015127138219774
1776223424974983400,0.6789833984375,-9.023049891558289,-3.0743887403964996,2.3028446881905196
1776223424994833400,0.69883349609375,-9.021012832772731,-3.1675726355284453,2.181329163195938
1776223425014684400,0.718684326171875,-9.013969928523897,-3.262909909301996,2.0669167482048274
1776223425034534400,0.738534423828125,-9.004010844567418,-3.3439138295575974,1.9789938423410056
1776223425054385700,0.7583857421875,-8.990384470275044,-3.4125974896833298,1.9229018066324293
1776223425074235400,0.7782353515625,-8.972602729868889,-3.473555523993075,1.896628132212907
1776223425094085400,0.79808544921875,-8.952872778004407,-3.5232656035795804,1.8981722929149865
1776223425113936400,0.817936279296875,-8.932125173529982,-3.5587867065548893,1.9293951141744852
1776223425133786400,0.837786376953125,-8.91092222650349,-3.581656417749822,1.984335349499434
1776223425153637400,0.857637451171875,-8.887028140696883,-3.6040155490741133,2.049924696871638
1776223425173487400,0.8774873046875,-8.855927484512328,-3.6340278255000706,2.1299694167062637
1776223425193338400,0.89733837890625,-8.822962788021563,-3.6533167555987833,2.231364529214054
1776223425213188400,0.917188232421875,-8.799522291201352,-3.6311063850954173,2.356662203095853
1776223425233039400,0.937039306640625,-8.789200219151377,-3.551230299825966,2.511794312618673
1776223425252889300,0.956889404296875,-8.782614411020278,-3.4334874252378937,2.6920684621825814
1776223425272739300,0.9767392578125,-8.783830216550827,-3.3173671834155916,2.8301564979240297
1776223425292590300,0.99659033203125,-8.791963838645815,-3.215551945799589,2.9209564205288885
1776223425312440300,1.0164404296875,-8.785100967139005,-3.1167557637438175,3.0460163401320575
1776223425332291300,1.036291259765625,-8.76854964531064,-3.0352848104983567,3.173320823791623
1776223425352141300,1.056141357421875,-8.741517846000194,-2.9863880931213496,3.29207112185657
1776223425371992300,1.075992431640625,-8.716697292998433,-2.932674915373325,3.40426045397073
1776223425391842300,1.09584228515625,-8.729615226760506,-2.833525389835238,3.4547561309769748
1776223425411692300,1.1156923828125,-8.756119787326455,-2.679410932922363,3.510200954823196
1776223425431543300,1.135543212890625,-8.790827528092265,-2.5118621171578766,3.547150629296899
1776223425451393300,1.155393310546875,-8.823880487388372,-2.3506249687582255,3.5754838665947317
