time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1776228781828983000,0.072983154296875,-2.0114512985547734,0.15215130609934757,-0.8182563494877023,0.08414691135386564,0.5297414510122965,-0.16334144555417812,0.4428453330880152
1776228781848834000,0.092833984375,-2.0091551827564063,0.15941053399716854,-0.8148271525624838,0.08529328347072429,0.5296689488137715,-0.17348118480492297,0.46853984999935255
1776228781868684000,0.11268408203125,-1.997705709789135,0.16816958967699625,-0.8093187666162931,0.0947909078806377,0.5344646793727548,-0.17626550561854404,0.483715234185092
1776228781888535000,0.13253515625,-1.9752268031703955,0.17727845261615738,-0.8014047126723985,0.10905029699080367,0.5445173083898621,-0.17269523475173384,0.48913208567031985
1776228781908386000,0.152385986328125,-1.9500298335192665,0.18258731287501365,-0.7938992457956289,0.11863661875374526,0.5554896834105122,-0.16678480593523495,0.4866544831880183
1776228781928237000,0.172237060546875,-1.9337896888188262,0.18163640832316055,-0.7902344657111172,0.11725241567719386,0.5620923235201192,-0.16306448120411482,0.4801488593834533
1776228781948087000,0.192087158203125,-1.929443265158055,0.17835542820830863,-0.7901575884429545,0.1123066665317218,0.5636825696583808,-0.16156217114461535,0.47393472127167907
1776228781967938300,0.211938232421875,-1.9307169585208266,0.18049409885575865,-0.7901737363845932,0.12022278348016321,0.5639538688035381,-0.15812495922176079,0.4706582593501577
1776228781987789000,0.2317890625,-1.9323384483816648,0.18699657781097007,-0.789002320117541,0.13585453118727417,0.5644664461791175,-0.15454852792252796,0.4723552366697656
1776228782007640000,0.25164013671875,-1.9324054359379068,0.19675901619696753,-0.7865341039643459,0.15921338756606637,0.5661334513327748,-0.148804846909004,0.4744664451950411
1776228782027491000,0.271490966796875,-1.9313518601139499,0.20340158170554162,-0.7848960739273928,0.18036726972000133,0.5682852700461712,-0.14006359392575268,0.4679425551285535
1776228782047341000,0.291341064453125,-1.9265513976081825,0.20334273958771046,-0.7846911559211122,0.19413461353517433,0.57166820383253,-0.1269130481106459,0.4463369607413296
1776228782067192000,0.311192138671875,-1.918745991837918,0.2027436462115711,-0.7841104831540051,0.2121517265531045,0.576403952320873,-0.10873884356219654,0.41615980154304416
1776228782087043000,0.33104296875,-1.9118475231189453,0.20392956277242227,-0.7831677043428842,0.23523027238356137,0.5806182487695658,-0.0891262916199388,0.38592052391144926
1776228782106894000,0.35089404296875,-1.9053260571897628,0.2060562733117439,-0.781749535132548,0.25748354547461944,0.584165493633342,-0.0718277537396359,0.3608232121091389
1776228782126745000,0.3707451171875,-1.8981705593208402,0.21398769509241347,-0.7783126334109263,0.2916768967476719,0.5879253177044188,-0.05274990152238515,0.3402570293870434
1776228782146595000,0.390594970703125,-1.9010926078297499,0.23100916676826078,-0.7748262698007189,0.34703545696635635,0.5876757726611043,-0.030268015165080667,0.3240642560051947
1776228782166446000,0.410446044921875,-1.9120587351600236,0.25498650868756634,-0.7706949480080648,0.4141114949282653,0.5838893897167783,-0.009192096569490535,0.31723048795779807
1776228782186297000,0.430297119140625,-1.9215439128385856,0.27819388270176243,-0.765360885419771,0.47381132295049105,0.5803350906033559,0.0064799306742612615,0.31832102272081253
1776228782206148000,0.450148193359375,-1.93270215817892,0.2996329591047055,-0.7602982566057481,0.526204572278645,0.5760629483997961,0.01783306156461258,0.3237226040630832
1776228782225998000,0.469998046875,-1.9525021488658516,0.3213310574729026,-0.7567503080360554,0.5757250371998357,0.568746834360813,0.024545050733056684,0.3345700539668596
1776228782245849000,0.48984912109375,-1.9811839331194068,0.33858264688539674,-0.7568190749369239,0.6108300672227259,0.5585967495010299,0.023590510460489676,0.3496349167488062
1776228782265700000,0.5097001953125,-2.0141328580128977,0.3519493073948756,-0.7592693242095279,0.6359026399873945,0.5470791722069237,0.018605132310800625,0.36487835357904597
1776228782285551000,0.529551025390625,-2.0448017701702823,0.35978494855006965,-0.7630808298082133,0.6457215637071541,0.536832181259222,0.008575233855461162,0.38245700836896224
1776228782305402000,0.549402099609375,-2.0754523918542316,0.3580370297071856,-0.7706586927543462,0.6281424410531179,0.5270349576075236,-0.011351329299683419,0.40595036249018696
1776228782325252000,0.569252197265625,-2.109166457220137,0.34819816219790806,-0.7814614781914948,0.5857151322009655,0.5159924250155193,-0.04275287584432718,0.4402378843851876
1776228782345103000,0.58910302734375,-2.1502239544342303,0.3365254989312614,-0.7927602295643654,0.5348403149457733,0.5013379072556486,-0.08331955632660923,0.48875932729309307
1776228782364954000,0.6089541015625,-2.1979526544280903,0.32813286336759057,-0.8016683530326836,0.49172675910306934,0.4830910572511843,-0.12759253598698844,0.5487367963812563
1776228782384804900,0.628804931640625,-2.25335232913738,0.32282688358937783,-0.8083677971700886,0.4601633036851462,0.46103485908826103,-0.17254305393063823,0.6145921954813728
1776228782404656000,0.64865625,-2.3127275319341902,0.32149035651412855,-0.8116111793475477,0.4441020166708008,0.4376140127046445,-0.21546530385867835,0.6830032997516011
1776228782424506000,0.668506103515625,-2.3705375664657407,0.32787926554938507,-0.8092866618848227,0.45319058038419047,0.4172088330462631,-0.25196636552906476,0.7496932593669472
1776228782444357000,0.688357177734375,-2.426079247324122,0.343152798040721,-0.8017486909135785,0.49155403529359837,0.4019235123345721,-0.27911052468495773,0.8087074397076766
1776228782464208100,0.7082080078125,-2.4742985439429925,0.36408464934134926,-0.791090636518919,0.5503198813671221,0.39312845353944176,-0.2950730174415967,0.8527964464006385
1776228782484059100,0.72805908203125,-2.5087733488725252,0.38425467773471017,-0.781251791162354,0.6097427404877451,0.3898069217716899,-0.3000743730494503,0.876395942810332
1776228782503910100,0.74791015625,-2.5313568631924377,0.3989275972805612,-0.7753006030522271,0.6550265170914744,0.3882450661210996,-0.29838160344662296,0.8826651090257466
1776228782523760000,0.767760009765625,-2.551537779252921,0.41082744445144354,-0.7728691577568778,0.6945354691070679,0.38567369674259877,-0.29180482818431147,0.875625947189645
1776228782543611100,0.787611083984375,-2.5788950037190634,0.419114928380402,-0.7744296056218848,0.7279891323029091,0.3785810393698258,-0.28509286468153927,0.8616324741746473
1776228782563462100,0.807462158203125,-2.611683388385673,0.42848560849256634,-0.7774335727390828,0.766334385416576,0.36887832336977017,-0.2755464977630882,0.8398699379973247
1776228782583313000,0.82731298828125,-2.6346323000692276,0.44308444485037934,-0.7778631490155965,0.8143611935392063,0.362694117753975,-0.25895574004696054,0.8099787153136899
1776228782603164000,0.847163818359375,-2.6423162199256014,0.4631508417503676,-0.7746152195418159,0.8712901110696516,0.36144304566576985,-0.2341399010619765,0.7719613368555328
1776228782623014000,0.867013916015625,-2.630580867422069,0.48198328705587973,-0.7706453111301256,0.920079296488632,0.3642051760483556,-0.20286071477565265,0.7258199250802586
1776228782642865200,0.886865234375,-2.598942382824059,0.492774844810038,-0.769055001409279,0.9450624687932209,0.37037664933371633,-0.1689634454751881,0.6750149105002728
1776228782662716200,0.906716064453125,-2.556030161655228,0.5010312990166091,-0.7668219132502099,0.9648500708244275,0.37906089307555724,-0.13139524954136791,0.6203945814256102
1776228782682567200,0.926567138671875,-2.5087406890040698,0.5135718302247583,-0.760078612017725,1.000496835030782,0.38847653481919564,-0.08723836019170031,0.5605324380094818
1776228782702418200,0.946418212890625,-2.456303780714961,0.5238132680319736,-0.7523866663427469,1.036181033607054,0.3974524373382698,-0.03956592145378769,0.4960091886635085
1776228782722268200,0.96626806640625,-2.399828909979902,0.5278505752251121,-0.7453975397772787,1.0607183760895753,0.4070967543977982,0.005358130523690509,0.4354127072869837
1776228782742119200,0.986119140625,-2.356825431455196,0.5366284001032456,-0.7342796505884217,1.098878904634505,0.41353978826967513,0.04299110156835737,0.39055254165144215
1776228782761970000,1.005969970703125,-2.3356977590092027,0.5528374193104628,-0.7195727369471391,1.153150323787528,0.41431135096565175,0.07022718034559823,0.3650826594128834
1776228782781821000,1.025821044921875,-2.327866033814021,0.569885766737792,-0.7055024809393852,1.2065636092839134,0.4117585688806365,0.08917013235875719,0.3506317591193823
1776228782801672000,1.045671875,-2.322161045028039,0.5826806640359757,-0.6944771366392642,1.2474870897362982,0.4092402497706208,0.10347529114778777,0.3396852177140324
1776228782821522000,1.06552197265625,-2.323475893154121,0.5917713041792818,-0.68719516496239,1.274069590898022,0.40703109891092815,0.10906467023973902,0.3382547265319205
1776228782841373000,1.085373046875,-2.3520055553003902,0.6017076037473678,-0.684097329425442,1.2933420594909915,0.4004946906678936,0.09778925447282982,0.3556146944329969
1776228782861224000,1.105223876953125,-2.4087338830470433,0.6123394975986282,-0.6841638322790794,1.3068930429121575,0.3902697897289626,0.06818842983762895,0.3948298105857677
1776228782881075000,1.125074951171875,-2.473369788521799,0.619217845496183,-0.6847516261543724,1.3095284519785526,0.38347944497523834,0.02506001002098785,0.45626121714181195
1776228782900925000,1.144925048828125,-2.5331750358621887,0.6202818856623856,-0.6839471275322626,1.3009142736298351,0.38309652937448674,-0.026528308346847343,0.5369802618945793
1776228782920776000,1.16477587890625,-2.583479707161416,0.6147058880220334,-0.6818293383309263,1.2812121169759783,0.3879335244666155,-0.08217686478147933,0.6298100196737305
1776228782940627000,1.184626953125,-2.6239113392074436,0.6021692090507387,-0.679884889212698,1.2491635511366326,0.3948821385927593,-0.13862519271821927,0.7262493701678346
1776228782960478000,1.20447802734375,-2.662066674931194,0.5862992249256077,-0.6766871933245623,1.2153231815124883,0.4005320172795457,-0.1947352190388514,0.8230348230335032
1776228782980328700,1.22432861328125,-2.710395278533249,0.571165309570067,-0.6690344052666686,1.1961272488503165,0.4033667490295906,-0.2519092582671522,0.9237205786297851
1776228783000180000,1.244179931640625,-2.7786906473511297,0.5582196242821359,-0.6563108341543161,1.203714684834724,0.4028578369982154,-0.30879198425188475,1.0257308610961007
1776228783020030000,1.264030029296875,-2.8673578147334866,0.5492147096827007,-0.6405342896949141,1.245976029053597,0.3999666528633693,-0.3579186205223294,1.1148697271603953
1776228783039881000,1.283880859375,-2.9582958289762264,0.5435610477376598,-0.6271315526635058,1.305781616482765,0.3962158926758853,-0.39275991092901885,1.1767400795003748
1776228783059732000,1.30373193359375,-3.0268262487218767,0.5399088344927023,-0.6211879842011824,1.3519835477805173,0.39100353053425296,-0.411995542684269,1.2056342122746366
1776228783079583000,1.3235830078125,-3.0601153582805414,0.5393725023236857,-0.6220546268033939,1.3725494470547919,0.38496384002104367,-0.41704691176320574,1.205813081196256
1776228783099434000,1.34343408203125,-3.0595846794327866,0.5418872112794287,-0.627145831519706,1.3698966349998405,0.3796323938692436,-0.4110056784543581,1.1862184288751298
1776228783119284000,1.363283935546875,-3.0290230875277695,0.546919380372834,-0.6362027558394865,1.3473214295328242,0.37512201919570765,-0.394219226859549,1.1479624235330972
