time,seconds_elapsed,z,y,x
1776228567962578400,0.057578369140625,-0.8533935546875,0.0928802490234375,-0.1666412353515625
1776228567982429400,0.077429443359375,-0.7360076904296875,0.0725860595703125,-0.1562042236328125
1776228568002280400,0.097280517578125,-0.6108551025390625,0.0494384765625,-0.1515045166015625
1776228568022131500,0.11713134765625,-0.6118316650390625,0.0033111572265625,-0.140655517578125
1776228568041981400,0.1369814453125,-0.6924591064453125,-0.01025390625,-0.150146484375
1776228568061832400,0.15683251953125,-0.9499969482421875,-0.0030670166015625,-0.15631103515625
1776228568081683700,0.17668359375,-1.2733001708984375,-0.0503387451171875,-0.1432037353515625
1776228568101534700,0.19653466796875,-1.3178863525390625,-0.17572021484375,-0.08367919921875
1776228568121385500,0.216385498046875,-1.328765869140625,-0.304534912109375,-0.01318359375
1776228568141236500,0.236236572265625,-1.5043182373046875,-0.3560333251953125,0.05694580078125
1776228568161087500,0.25608740234375,-1.7727203369140625,-0.4742584228515625,-0.034637451171875
1776228568180938500,0.2759384765625,-2.0491180419921875,-0.5964813232421875,-0.1001129150390625
1776228568200789500,0.29578955078125,-2.2944488525390625,-0.608489990234375,0.10845947265625
1776228568220640500,0.315640625,-2.400054931640625,-0.6778717041015625,0.1071624755859375
1776228568240491500,0.335491455078125,-2.3642120361328125,-0.7742156982421875,-0.0885467529296875
1776228568260342500,0.355342529296875,-2.318389892578125,-0.854705810546875,-0.04052734375
1776228568280193500,0.375193603515625,-2.2046966552734375,-0.805450439453125,0.2036590576171875
1776228568300044500,0.39504443359375,-2.1727294921875,-0.84075927734375,0.2830657958984375
1776228568319895600,0.4148955078125,-2.129486083984375,-0.897796630859375,0.28887939453125
1776228568339746600,0.43474658203125,-1.979034423828125,-0.967987060546875,0.3531951904296875
1776228568359597600,0.45459765625,-1.784881591796875,-0.984161376953125,0.1382904052734375
1776228568379448300,0.4744482421875,-1.807281494140625,-0.80853271484375,-0.332183837890625
1776228568399299600,0.494299560546875,-1.462310791015625,-0.388763427734375,-0.5244293212890625
1776228568419149600,0.514149658203125,-0.5201568603515625,0.232269287109375,-0.53106689453125
1776228568439000600,0.53400048828125,0.1303558349609375,0.4032135009765625,-0.1471405029296875
1776228568458851600,0.5538515625,0.032928466796875,0.023162841796875,-0.0216064453125
1776228568478702600,0.57370263671875,0.021209716796875,0.0218658447265625,-0.014373779296875
